n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
73,5,10.0,random,0.9275904521572136,0.75,0.11551519864721124,0.10035064851735934,0.8546222129486137,0.33116519938119704,0,spread,26,0.3561643835616438,8,65,0.1095890410958904,0.6669880694147384,26
103,5,10.0,random,0.9111929389507772,0.75,0.008390782850018971,0.37378066759727746,0.9057623416113065,0.72171704860441,0,tight,38,0.36893203883495146,19,84,0.18446601941747573,0.6279301820265294,38
118,5,10.0,random,0.9085882666602396,0.75,0.14567237453778845,0.20193570020363175,0.9194743142059357,1.8408162236683443,0,medium,41,0.3474576271186441,15,103,0.1271186440677966,0.6536757414475421,38
28,5,10.0,random,0.9062468067045069,0.75,0.11164600035892579,0.2077812234087113,0.9277205130202959,1.1123728590632345,1,tight,9,0.32142857142857145,0,28,0.0,0.746049619808402,9
186,5,10.0,random,0.8818967938086797,0.75,0.020137436448566977,0.09941849428264941,0.8086387316358435,0.8472596655543134,0,tight,71,0.3817204301075269,9,177,0.04838709677419355,0.7114548337749644,31
187,5,10.0,random,0.6187074070747184,0.75,0.09734034045434001,0.18394884990910665,0.8287110789872921,1.4796169502946632,1,medium,41,0.2192513368983957,0,187,0.0,0.7421423721711965,41
159,5,10.0,random,0.9318895186833218,0.75,0.030695299662545777,0.27536776964059934,0.9055043594629393,0.6730769064391153,0,medium,61,0.3836477987421384,28,131,0.1761006289308176,0.6144679604769114,54
125,5,10.0,random,0.7643158623302679,0.75,0.12391653269917388,0.3372608364324939,0.9417384877224494,1.0984512557150383,0,medium,31,0.248,12,113,0.096,0.659899139304441,31
21,5,10.0,random,0.9980206798921021,0.75,0.23376896356043428,0.25548044422683414,0.8355853238379746,1.9135582220289094,0,tight,6,0.2857142857142857,2,19,0.09523809523809523,0.6467741899150182,6
35,5,10.0,random,0.779125752098706,0.75,0.02467278248391727,0.39698656975692437,0.8962565507521911,1.3928611835255078,0,spread,10,0.2857142857142857,4,31,0.11428571428571428,0.7027703042225861,10
13,5,10.0,random,0.750772538038438,0.75,0.09103070727511324,0.6242017904934041,0.9179859933300855,0.7244204962326988,0,spread,3,0.23076923076923078,1,12,0.07692307692307693,0.6970833974867914,3
62,5,10.0,random,0.9142888662542993,0.75,0.00742442118072874,0.510640649477559,0.8939355460950749,0.11704835927343904,0,medium,24,0.3870967741935484,13,49,0.20967741935483872,0.6036298762359883,24
89,5,10.0,random,0.868754063887403,0.75,0.06438020239565596,0.4951176263506887,0.8804315431384692,1.6347809803995361,0,spread,32,0.3595505617977528,12,77,0.1348314606741573,0.655858664525412,32
112,5,10.0,random,0.6047346573284476,0.75,0.06561380755457621,0.18299848278946457,0.9184959933427174,1.0356209084432646,0,medium,41,0.36607142857142855,7,105,0.0625,0.7106933118384865,41
