scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
73,RL_Agent,68574553,500,126,374,0.748,128170000.0,17500000.0,1732439414.7565842,1963611200.5305276,112.20635431603014,128,17,118,8,0.921875,0.47058823529411764,0.8689655172413793,200,all_uavs_neutralized,2026-02-22T12:57:14.138189,True,145,103001785.77394336,126
74,RL_Agent,419498548,244,128,116,0.47540983606557374,124220000.0,8540000.0,602423475.6834719,821556349.3507898,96.20097767573651,124,22,110,18,0.8870967741935484,0.8181818181818182,0.8767123287671232,200,all_uavs_neutralized,2026-02-22T12:57:14.197159,True,146,94912873.66731785,128
75,RL_Agent,991681409,398,133,265,0.6658291457286433,127190000.0,13930000.0,1247138237.6188672,1437816523.7967863,103.21726660422013,127,19,117,16,0.9212598425196851,0.8421052631578947,0.910958904109589,200,all_uavs_neutralized,2026-02-22T12:57:14.264297,True,146,63488286.17791921,133
76,RL_Agent,791274835,472,125,347,0.7351694915254238,128180000.0,16520000.0,1733595202.097778,1944014964.6260386,117.67645064322268,128,18,116,9,0.90625,0.5,0.8561643835616438,200,all_uavs_neutralized,2026-02-22T12:57:14.335224,True,146,82239762.52826038,125
77,RL_Agent,1035196507,390,130,260,0.6666666666666666,127180000.0,13650000.0,1225219071.6477454,1419165727.9621904,103.96818519869527,127,18,113,17,0.889763779527559,0.9444444444444444,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:14.404201,True,145,66766656.314445026,130
78,RL_Agent,1890440558,459,127,332,0.7233115468409586,128180000.0,16065000.0,1570258479.3263845,1796287927.1020737,111.81375207607057,128,18,121,6,0.9453125,0.3333333333333333,0.8698630136986302,200,all_uavs_neutralized,2026-02-22T12:57:14.469366,True,146,97849447.77568907,127
79,RL_Agent,787110843,483,129,354,0.7329192546583851,128170000.0,16905000.0,1654891059.503414,1858327688.6111152,109.92769527424521,128,17,117,12,0.9140625,0.7058823529411765,0.8896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:14.540640,True,145,75266629.10770139,129
80,RL_Agent,524150214,306,125,181,0.5915032679738562,125200000.0,10710000.0,817126866.9352235,1039036756.0705469,97.0155701279689,125,20,113,12,0.904,0.6,0.8620689655172413,200,all_uavs_neutralized,2026-02-22T12:57:14.607007,True,145,96709889.13532345,125
81,RL_Agent,472432043,351,130,221,0.6296296296296297,126190000.0,12285000.0,1072333204.0508864,1255317489.1300836,102.1829457981346,126,19,117,13,0.9285714285714286,0.6842105263157895,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:14.667400,True,145,56794285.07919714,130
82,RL_Agent,2126768636,186,122,64,0.34408602150537637,121240000.0,6510000.0,349867761.59678036,579313633.5726097,88.98826936599227,121,24,108,14,0.8925619834710744,0.5833333333333334,0.8413793103448276,200,all_uavs_neutralized,2026-02-22T12:57:14.722483,True,145,108205871.97582932,122
83,RL_Agent,1431061255,289,130,159,0.5501730103806228,125210000.0,10115000.0,696783518.3552535,890430502.2441471,88.0306972065395,125,21,116,14,0.928,0.6666666666666666,0.8904109589041096,200,all_uavs_neutralized,2026-02-22T12:57:14.777267,True,146,68436983.88889365,130
84,RL_Agent,147697582,131,114,17,0.1297709923664122,116290000.0,4585000.0,110307160.48095715,294498803.156214,64.23092762403795,116,29,102,22,0.8793103448275862,0.7586206896551724,0.8551724137931035,200,all_uavs_neutralized,2026-02-22T12:57:14.843880,True,145,67901642.67525685,124
85,RL_Agent,744595490,199,123,76,0.38190954773869346,121240000.0,6965000.0,385125314.25604665,610531955.000879,87.65713639639326,121,24,110,13,0.9090909090909091,0.5416666666666666,0.8482758620689655,200,all_uavs_neutralized,2026-02-22T12:57:14.920688,True,145,104166640.74483234,123
86,RL_Agent,1758017741,409,130,279,0.6821515892420538,127180000.0,14315000.0,1346830157.8694673,1534672077.042917,107.20727048850276,127,18,116,14,0.9133858267716536,0.7777777777777778,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:15.001981,True,145,60661919.17344968,130
87,RL_Agent,1679592528,443,129,314,0.708803611738149,128180000.0,15505000.0,1500950749.0621297,1722250424.692916,111.07709930299362,128,18,115,14,0.8984375,0.7777777777777778,0.8835616438356164,200,all_uavs_neutralized,2026-02-22T12:57:15.061618,True,146,93119675.63078623,129
88,RL_Agent,1111451555,185,119,66,0.3567567567567568,121240000.0,6475000.0,322760945.7929312,576925950.2203684,89.10053285256654,121,24,103,16,0.8512396694214877,0.6666666666666666,0.8206896551724138,200,all_uavs_neutralized,2026-02-22T12:57:15.118319,True,145,132925004.42743723,119
89,RL_Agent,782698033,338,130,208,0.6153846153846154,126190000.0,11830000.0,1097536899.1440516,1305856137.8165436,110.38513421948805,126,19,115,15,0.9126984126984127,0.7894736842105263,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:15.177532,True,145,82129238.67249191,130
90,RL_Agent,698027879,199,133,66,0.3316582914572864,121240000.0,6965000.0,332910095.13657165,511545794.0708864,73.44519656437708,121,24,115,18,0.9504132231404959,0.75,0.9172413793103448,200,all_uavs_neutralized,2026-02-22T12:57:15.238071,True,145,57395698.93431473,133
91,RL_Agent,1096768899,462,122,340,0.7359307359307359,128170000.0,16170000.0,1602052267.898018,1835235864.4382105,113.49634288424308,128,17,112,10,0.875,0.5882352941176471,0.8413793103448276,200,all_uavs_neutralized,2026-02-22T12:57:15.314927,True,145,105013596.54019257,122
